WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type,Publication
WOS:000248240000012,Julie,France,FR,female,98.00%,2007,Corresponding,J SEP SCI
WOS:000248282800003,Axel,Germany,DE,male,100.00%,2007,Corresponding,INT J MOL MED
WOS:000248436700008,Shosuke,Japan,JP,male,100.00%,2007,Corresponding,NUTRITION
WOS:000248459000002,Robert,England,GB,male,100.00%,2007,Corresponding,AM J PHYSIOL-RENAL
WOS:000248473600001,Toni,United States of America,US,female,100.00%,2007,Corresponding,PROTEOME SCI
WOS:000248483900007,Rubina,United States of America,US,female,100.00%,2007,Corresponding,PEDIATR DIABETES
WOS:000248598000047,Ron,United States of America,US,male,100.00%,2007,Corresponding,NATURE
WOS:000248683200007,Lalita,United States of America,US,female,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000248683200038,Jennifer,Thailand,TH,female,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000248769800006,Richard,England,GB,male,100.00%,2007,Corresponding,RAPID COMMUN MASS SP
WOS:000248810100004,Ru,United States of America,US,female,80.00%,2007,Corresponding,MOL CELL PROTEOMICS
WOS:000248810100013,ShinIchiro,Japan,JP,male,100.00%,2007,Corresponding,MOL CELL PROTEOMICS
WOS:000248829700003,Mohamed,Saudi Arabia,SA,male,100.00%,2007,Corresponding,BIOMED CHROMATOGR
WOS:000248887300004,MarieAlice,Belgium,BE,female,100.00%,2007,Corresponding,ACTA ENDOSC
WOS:000248893200002,Marla,United States of America,US,female,100.00%,2007,Corresponding,J ORTHOP RES
WOS:000249039900018,Xueyuan,China,CN,female,67.00%,2007,Corresponding,CANCER SCI
WOS:000249074200002,Young,South Korea,KR,male,76.00%,2007,Corresponding,RAPID COMMUN MASS SP
WOS:000249193100012,Hassan,Germany,DE,male,99.00%,2007,Corresponding,CLIN CHEM
WOS:000249323900002,Dwight,United States of America,US,male,100.00%,2007,Corresponding,BIOMED PHARMACOTHER
WOS:000249371000037,David,United States of America,US,male,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000249422200012,Padmanabhan,India,IN,male,100.00%,2007,Corresponding,CLIN BIOCHEM
WOS:000249470400006,Wenlin,United States of America,US,male,100.00%,2007,Corresponding,ANAL BIOCHEM
WOS:000249536300011,John,United States of America,US,male,100.00%,2007,Corresponding,CIRCULATION
WOS:000249548700023,Andreas,Austria,AT,male,100.00%,2007,Corresponding,CLIN CHIM ACTA
WOS:000249581800003,Michael,Germany,DE,male,100.00%,2006,Corresponding,DIS MARKERS
WOS:000249581800006,Michael,United States of America,US,male,100.00%,2006,Corresponding,DIS MARKERS
WOS:000249636000001,Harald,Germany,DE,male,100.00%,2007,Corresponding,WORLD J UROL
WOS:000249642100031,Harold,Canada,CA,male,100.00%,2007,Corresponding,J BIOL CHEM
WOS:000249831500014,Ichiro,Japan,JP,male,100.00%,2007,Corresponding,ANN NEUROL
WOS:000249843100001,Hannu,Finland,FI,male,100.00%,2007,Corresponding,METABOLISM
WOS:000249874400016,Matthew,United States of America,US,male,100.00%,2007,Corresponding,J CHROMATOGR B
WOS:000249894500009,Linda,United States of America,US,female,100.00%,2007,Corresponding,J SURG RES
WOS:000249912400017,Don,United States of America,US,male,100.00%,2007,Corresponding,COMPUT STAT DATA AN
WOS:000249969900014,Máire,United States of America,US,female,100.00%,2007,Corresponding,AM J PATHOL
WOS:000249983500002,Visith,Thailand,TH,male,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000249983500011,Amanda,United States of America,US,female,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000250028000012,Besim,United States of America,US,male,100.00%,2007,Corresponding,CANCER LETT
WOS:000250082500005,Thomas,Singapore,SG,male,100.00%,2007,Corresponding,J BONE MINER RES
WOS:000250092600007,Amol,United States of America,US,male,100.00%,2007,Corresponding,MOL CELL PROTEOMICS
WOS:000250092600011,Martin,Denmark,DK,male,100.00%,2007,Corresponding,MOL CELL PROTEOMICS
WOS:000250114500032,Rosalinde,Netherlands,NL,female,100.00%,2007,Corresponding,NEPHROL DIAL TRANSPL
WOS:000250181000007,Christiaan,United States of America,US,male,100.00%,2007,Corresponding,J CHROMATOGR A
WOS:000250211500016,Xinhua,China,CN,male,77.00%,2007,Corresponding,J CHROMATOGR B
WOS:000250227000005,Megan,United States of America,US,female,100.00%,2007,Corresponding,LAB INVEST
WOS:000250291000003,Valerio,Italy,IT,male,100.00%,2007,Corresponding,NEUROSCI LETT
WOS:000250306400016,Asao,Japan,JP,male,96.00%,2007,Corresponding,PARASITOL RES
WOS:000250465400006,Mamoru,Japan,JP,male,100.00%,2007,Corresponding,GLYCOCONJUGATE J
WOS:000250529200001,Toni,United States of America,US,female,100.00%,2007,Corresponding,PROTEOME SCI
WOS:000250556100063,Manori,United States of America,US,female,100.00%,2007,Corresponding,ENVIRON SCI TECHNOL
WOS:000250641500009,David,United States of America,US,male,100.00%,2007,Corresponding,PROTEOMICS
WOS:000250683900036,Toshio,Japan,JP,male,100.00%,2007,Corresponding,NEPHROL DIAL TRANSPL
WOS:000250718700014,Pawel,United States of America,US,male,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000250718700017,Bomie,United States of America,US,male,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000250718700031,Rob,Netherlands,NL,male,100.00%,2007,Corresponding,J PROTEOME RES
WOS:000250755700008,Hermine,United States of America,US,female,100.00%,2007,Corresponding,PEDIATR NEPHROL
WOS:000250876500001,Guy,Canada,CA,male,100.00%,2007,Corresponding,PROTEOME SCI
WOS:000250918300001,Douglas,England,GB,male,100.00%,2007,Corresponding,METABOLOMICS
WOS:000250985200022,Niklas,Sweden,SE,male,100.00%,2007,Corresponding,J NEUROCHEM
WOS:000251016800017,Chenggang,China,CN,male,100.00%,2007,Corresponding,PROTEOMICS
WOS:000251022600006,Connie,Netherlands,NL,female,99.00%,2007,Corresponding,PROTEOM CLIN APPL
WOS:000251148500009,Robert,United States of America,US,male,100.00%,2007,Corresponding,AMYOTROPH LATERAL SC
WOS:000251281100010,Stephen,New Zealand,NZ,male,100.00%,2007,Corresponding,CLIN CHEM
WOS:000251281100018,Bruce,United States of America,US,male,100.00%,2007,Corresponding,CLIN CHEM
WOS:000251311900051,Marina,Italy,IT,female,100.00%,2007,Corresponding,ANAL CHEM
WOS:000251404200009,Federica,Italy,IT,female,99.00%,2007,Corresponding,J HEART LUNG TRANSPL
WOS:000251411500038,Andrew,United States of America,US,male,100.00%,2007,Corresponding,ENVIRON HEALTH PERSP
WOS:000251510000002,Alessandro,Italy,IT,male,100.00%,2007,Corresponding,J TRACE ELEM MED BIO
WOS:000251553100015,Zhiwen,United States of America,US,male,100.00%,2007,Corresponding,MOL CELL PROTEOMICS
WOS:000251572300005,Ishtiaq,England,GB,male,100.00%,2007,Corresponding,PROSTATE
WOS:000251650300011,RenYi,China,CN,female,50.00%,2008,Corresponding,DIGEST DIS SCI
WOS:000251664400007,Ricardo,Spain,ES,male,99.00%,2007,Corresponding,PROTEOMICS
WOS:000251664400008,Je‐Yoel,South Korea,KR,unknown,0.00%,2007,Corresponding,PROTEOMICS
WOS:000251670500009,Barry,Singapore,SG,male,100.00%,2007,Corresponding,FREE RADICAL BIO MED
WOS:000251807800004,Jianjun,China,CN,male,98.00%,2007,Corresponding,TOXICOL IND HEALTH
WOS:000251848100012,Toshimasa,Japan,JP,male,100.00%,2007,Corresponding,J CHROMATOGR A
WOS:000251883100003,Michael,United States of America,US,male,100.00%,2007,Corresponding,PROTEOM CLIN APPL
WOS:000251910800019,Roberta,United States of America,US,female,100.00%,2007,Corresponding,J NEUROSCI
WOS:000252142100019,Christopher,England,GB,male,100.00%,2008,Corresponding,ENVIRON HEALTH PERSP
WOS:000252154200026,Jaroslaw,United States of America,US,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000252154200040,Igor,Canada,CA,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000252179100007,Helmut,Germany,DE,male,100.00%,2007,Corresponding,PANCREAS
WOS:000252246900007,Elise,United States of America,US,female,100.00%,2007,Corresponding,DIS MARKERS
WOS:000252295600011,John,United States of America,US,male,100.00%,2008,Corresponding,CLIN CHEM
WOS:000252314800007,Norbert,Germany,DE,male,100.00%,2008,Corresponding,BIOMARKERS
WOS:000252359400018,Stefan,United States of America,US,male,100.00%,2008,Corresponding,J CLIN ENDOCR METAB
WOS:000252423900007,Songping,China,CN,male,75.00%,2008,Corresponding,ACTA BIOCH BIOPH SIN
WOS:000252580100010,Natalie,United States of America,US,female,100.00%,2008,Corresponding,TOXICOL MECH METHOD
WOS:000252604300005,Nicolas,United States of America,US,male,100.00%,2007,Corresponding,CELL PRESERV TECHNOL
WOS:000252606900016,Cornelis,Netherlands,NL,male,100.00%,2008,Corresponding,T ROY SOC TROP MED H
WOS:000252763700014,Jian‐Zhong,China,CN,unknown,0.00%,2008,Corresponding,CANCER-AM CANCER SOC
WOS:000252835500008,Yuan‐Yan,Taiwan,TW,unknown,0.00%,2008,Corresponding,PROTEOM CLIN APPL
WOS:000252851000014,Loreto,Italy,IT,male,95.00%,2008,Corresponding,CLIN CHEM LAB MED
WOS:000252851000016,Sevgi,Turkey,TR,female,96.00%,2008,Corresponding,CLIN CHEM LAB MED
WOS:000252864400013,Habtom,United States of America,US,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000252864400025,Sheng,United States of America,US,male,61.00%,2008,Corresponding,J PROTEOME RES
WOS:000252973200018,He,China,CN,male,76.00%,2008,Corresponding,CHEM RES CHINESE U
WOS:000253022100029,HaoAi,Taiwan,TW,unknown,0.00%,2008,Corresponding,NEPHROL DIAL TRANSPL
WOS:000253036900011,Susan,United States of America,US,female,100.00%,2008,Corresponding,FOOD CHEM TOXICOL
WOS:000253138000029,Jason,United States of America,US,male,100.00%,2007,Corresponding,NAT PROTOC
WOS:000253315500002,Cecilia,Italy,IT,female,100.00%,2008,Corresponding,CELL ONCOL
WOS:000253315500003,Corine,Netherlands,NL,female,100.00%,2008,Corresponding,CELL ONCOL
WOS:000253341500036,Klaus,Germany,DE,male,100.00%,2008,Corresponding,ATHEROSCLEROSIS
WOS:000253354200010,Enrique,United States of America,US,male,100.00%,2008,Corresponding,J CHROMATOGR B
WOS:000253417300006,Anna,Scotland,GB,female,99.00%,2008,Corresponding,MOL CELL PROTEOMICS
WOS:000253417300009,John,China,CN,male,100.00%,2008,Corresponding,MOL CELL PROTEOMICS
WOS:000253450300026,Heinrich,Germany,DE,male,100.00%,2008,Corresponding,CLIN CHIM ACTA
WOS:000253570400014,Dietrich,United States of America,US,male,95.00%,2008,Corresponding,CLIN CHEM
WOS:000253638000008,Michael,Germany,DE,male,100.00%,2008,Corresponding,RAPID COMMUN MASS SP
WOS:000253686200002,Samiran,United States of America,US,male,100.00%,2008,Corresponding,BMC BIOINFORMATICS
WOS:000253743800057,Masanori,Japan,JP,male,100.00%,2008,Corresponding,ATHEROSCLEROSIS
WOS:000253779500050,Bill,England,GB,male,100.00%,2008,Corresponding,J BIOL CHEM
WOS:000253820400011,Toyofumi,Japan,JP,male,100.00%,2008,Corresponding,ANN CLIN BIOCHEM
WOS:000253825100002,Jay,United States of America,US,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000253925900013,JeanPierre,France,FR,male,99.00%,2008,Corresponding,BIOCHEM BIOPH RES CO
WOS:000254016200016,Damir,United States of America,US,male,100.00%,2008,Corresponding,CANCER
WOS:000254076400006,Anthony,Canada,CA,male,100.00%,2008,Corresponding,MOL CELL PROTEOMICS
WOS:000254219600006,Jingze,China,CN,male,100.00%,2008,Corresponding,COMP BIOCHEM PHYS B
WOS:000254233900019,MarieAgnes,France,FR,female,100.00%,2008,Corresponding,ANAL BIOANAL CHEM
WOS:000254238900007,Neil,England,GB,male,100.00%,2008,Corresponding,SEMIN FETAL NEONAT M
WOS:000254244700002,Kazuhiro,Japan,JP,male,100.00%,2008,Corresponding,BIOMED CHROMATOGR
WOS:000254322700012,Chunhui,China,CN,male,82.00%,2008,Corresponding,J CHROMATOGR A
WOS:000254373600030,Christopher,England,GB,male,100.00%,2008,Corresponding,CANCER EPIDEM BIOMAR
WOS:000254568400004,Eduardo,United States of America,US,male,100.00%,2008,Corresponding,PSYCHONEUROENDOCRINO
WOS:000254570800009,Fred,Belgium,BE,male,97.00%,2008,Corresponding,MOL BIOCHEM PARASIT
WOS:000254593500033,Jasna,Germany,DE,female,98.00%,2008,Corresponding,ANAL CHEM
WOS:000254603800013,ShuChu,Taiwan,TW,unknown,0.00%,2008,Corresponding,CLIN CHIM ACTA
WOS:000254682400002,Melanie,Switzerland,CH,female,99.00%,2008,Corresponding,BRIEF BIOINFORM
WOS:000254711000033,David,United States of America,US,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000254776300014,HsinLung,Taiwan,TW,male,100.00%,2008,Corresponding,ANAL CHIM ACTA
WOS:000254780200003,Peter,Denmark,DK,male,100.00%,2008,Corresponding,BBA-PROTEINS PROTEOM
WOS:000254850900002,Liang,China,CN,male,98.00%,2007,Corresponding,CHINESE J CANCER RES
WOS:000254874400011,Maribel,Spain,ES,female,99.00%,2008,Corresponding,AM J KIDNEY DIS
WOS:000254884700020,Lawrence,Netherlands,NL,male,100.00%,2008,Corresponding,J CHROMATOGR A
WOS:000254893300009,Qiurong,China,CN,female,50.00%,2008,Corresponding,DIGESTION
WOS:000254907400008,Peter,Australia,AU,male,100.00%,2008,Corresponding,BIOCHEM J
WOS:000254969100007,John,United States of America,US,male,100.00%,2008,Corresponding,ANAL CHEM
WOS:000254983100017,Eiji,Japan,JP,male,100.00%,2008,Corresponding,INT J CANCER
WOS:000254986200014,Fred,United States of America,US,male,100.00%,2008,Corresponding,PROTEOMICS
WOS:000255135300004,Keqi,China,CN,male,100.00%,2008,Corresponding,AM J CLIN ONCOL-CANC
WOS:000255153400008,Biaoyang,United States of America,US,unknown,0.00%,2008,Corresponding,PROTEOM CLIN APPL
WOS:000255314300005,Theo,Netherlands,NL,male,99.00%,2008,Corresponding,PROTEOMICS
WOS:000255317500022,Peter,Australia,AU,male,100.00%,2008,Corresponding,BLOOD CELL MOL DIS
WOS:000255352400004,Yannik,France,FR,male,98.00%,2008,Corresponding,J MASS SPECTROM
WOS:000255362300010,Aldo,Italy,IT,male,99.00%,2008,Corresponding,RAPID COMMUN MASS SP
WOS:000255362300013,Chunhui,China,CN,male,82.00%,2008,Corresponding,RAPID COMMUN MASS SP
WOS:000255370000012,Jesús,Spain,ES,male,100.00%,2008,Corresponding,CANCER INVEST
WOS:000255393100010,Lilach,United States of America,US,female,100.00%,2008,Corresponding,STROKE
WOS:000255398000008,Mariel,Argentina,AR,female,100.00%,2008,Corresponding,CELL STRESS CHAPERON
WOS:000255520200017,BeiFen,China,CN,unknown,0.00%,2008,Corresponding,J PROTEOME RES
WOS:000255520200028,Ranju,Canada,CA,female,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000255520200032,Erik,Sweden,SE,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000255520200034,Weihong,United States of America,US,female,50.00%,2008,Corresponding,J PROTEOME RES
WOS:000255613800033,Marina,United States of America,US,female,100.00%,2008,Corresponding,J SEP SCI
WOS:000255680200009,Guowang,China,CN,unknown,0.00%,2008,Corresponding,METABOLOMICS
WOS:000255742700005,Liang,China,CN,male,98.00%,2008,Corresponding,J CANCER RES CLIN
WOS:000255758000001,Lotfi,Qatar,QA,male,100.00%,2008,Corresponding,J BIOMED BIOTECHNOL
WOS:000255802000012,Silvia,Thailand,TH,female,96.00%,2008,Corresponding,J NEUROIMMUNOL
WOS:000255851900009,Pascal,France,FR,male,99.00%,2008,Corresponding,BREAST CANCER RES TR
WOS:000256006600005,Maurice,England,GB,male,100.00%,2008,Corresponding,BIOMARKERS
WOS:000256006600006,Norman,England,GB,male,100.00%,2008,Corresponding,BIOMARKERS
WOS:000256006600008,Bernd,Germany,DE,male,100.00%,2008,Corresponding,BIOMARKERS
WOS:000256130500009,Kent,United States of America,US,male,100.00%,2008,Corresponding,PEDIATR RES
WOS:000256133100013,Toyofumi,Japan,JP,male,100.00%,2008,Corresponding,ANN CLIN BIOCHEM
WOS:000256169300021,Jonathan,United States of America,US,male,100.00%,2008,Corresponding,BIOINFORMATICS
WOS:000256173300027,Yoshiyuki,Japan,JP,male,100.00%,2008,Corresponding,NEPHROL DIAL TRANSPL
WOS:000256306800058,Joshua,United States of America,US,male,100.00%,2008,Corresponding,INVEST OPHTH VIS SCI
WOS:000256319100009,Youhe,China,CN,male,100.00%,2008,Corresponding,BIOCHEM BIOPH RES CO
WOS:000256322300020,Carina,Sweden,SE,female,100.00%,2008,Corresponding,NEUROCHEM RES
WOS:000256325800013,Randie,United States of America,US,female,78.00%,2008,Corresponding,CLIN CHEM
WOS:000256396000006,Ardeshir,England,GB,male,100.00%,2008,Corresponding,EXP DERMATOL
WOS:000256436700005,Andrew,Canada,CA,male,100.00%,2008,Corresponding,CURR OPIN MOL THER
WOS:000256451700001,Jonas,Sweden,SE,male,100.00%,2008,Corresponding,J MASS SPECTROM
WOS:000256464500007,Françoise,France,FR,female,100.00%,2008,Corresponding,INFLAMM BOWEL DIS
WOS:000256477000007,Yiyu,China,CN,male,63.00%,2008,Corresponding,J ZHEJIANG UNIV-SC B
WOS:000256569900002,HweeLing,Singapore,SG,unknown,0.00%,2008,Corresponding,CURR ANAL CHEM
WOS:000256583100012,Ronan,Singapore,SG,male,100.00%,2008,Corresponding,FREE RADICAL RES
WOS:000256583700013,HaeKyung,South Korea,KR,female,100.00%,2008,Corresponding,IMMUNOPHARM IMMUNOT
WOS:000256599000010,Hendrik,England,GB,male,100.00%,2008,Corresponding,J PROTEOME RES
WOS:000256599000011,Baukje,Scotland,GB,unknown,0.00%,2008,Corresponding,J PROTEOME RES
WOS:000256599000016,Jenny,Sweden,SE,female,99.00%,2008,Corresponding,J PROTEOME RES
WOS:000256610700027,Shinobu,Japan,JP,male,50.00%,2008,Corresponding,AM J GASTROENTEROL
WOS:000256637800001,Ningli,China,CN,male,100.00%,2008,Corresponding,MOL VIS
WOS:000256642400013,Rene,Czech Republic,CZ,male,94.00%,2008,Corresponding,SENSORS-BASEL
WOS:000256720600021,Jan,United States of America,US,female,82.00%,2008,Corresponding,J BIOL CHEM
WOS:000256746700001,DengLong,China,CN,male,100.00%,2008,Corresponding,TECHNOL CANCER RES T
WOS:000256892600009,Jinghe,China,CN,female,50.00%,2008,Corresponding,FERTIL STERIL
WOS:000256961000005,Zheng,United States of America,US,male,100.00%,2008,Corresponding,ENVIRON RES
WOS:000257005400003,Bernd,Germany,DE,male,100.00%,2008,Corresponding,ANAL CHIM ACTA
WOS:000257105600020,Samir,United States of America,US,male,100.00%,2008,Corresponding,PLOS MED
WOS:000257140500004,Visith,Thailand,TH,male,100.00%,2008,Corresponding,CONTRIB NEPHROL
WOS:000257140500008,Rosamonde,England,GB,unknown,0.00%,2008,Corresponding,CONTRIB NEPHROL
WOS:000257140500009,Harald,Germany,DE,male,100.00%,2008,Corresponding,CONTRIB NEPHROL
WOS:000257140500012,Eric,Germany,DE,male,100.00%,2008,Corresponding,CONTRIB NEPHROL
WOS:000257140500013,Mark,United States of America,US,male,100.00%,2008,Corresponding,CONTRIB NEPHROL
WOS:000257183900008,Jennifer,United States of America,US,female,100.00%,2008,Corresponding,PROTEOM CLIN APPL
WOS:000257183900014,Noriko,Japan,JP,female,100.00%,2008,Corresponding,PROTEOM CLIN APPL
WOS:000257249300022,Nikolay,United States of America,US,male,100.00%,2008,Corresponding,CELL CYCLE
WOS:000257262600010,Kasper,Denmark,DK,male,100.00%,2008,Corresponding,J AM SOC NEPHROL
WOS:000257270600059,Akihiko,Japan,JP,male,100.00%,2008,Corresponding,ANAL CHEM
WOS:000257281200005,Angel,China,CN,female,83.00%,2008,Corresponding,STEROIDS
WOS:000257290800005,Robert,United States of America,US,male,100.00%,2008,Corresponding,J AM COLL CARDIOL
WOS:000257335900002,Lorraine,United States of America,US,female,100.00%,2008,Corresponding,AM J PHYSIOL-LUNG C
WOS:000257385900011,Zaiping,China,CN,male,100.00%,2008,Corresponding,J THORAC CARDIOV SUR
WOS:000257392400012,Xiong,China,CN,male,98.00%,2008,Corresponding,J BONE MINER METAB
WOS:000257426800008,Thomas,United States of America,US,male,100.00%,2008,Corresponding,METABOLISM
WOS:000257481300027,Thomas,Sweden,SE,male,100.00%,2008,Corresponding,ELECTROPHORESIS
