WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type
WOS:000311422400001,Toon,Belgium,BE,male,99.00%,2012,Corresponding
WOS:000311425000017,Cornelia,Sweden,DE,female,99.00%,2012,Corresponding
WOS:000311515300029,Yong,China,CN,male,95.00%,2012,Corresponding
WOS:000311591700001,Mandy,Germany,DE,female,98.00%,2012,Corresponding
WOS:000311658100022,Claudia,Italy,IT,female,99.00%,2012,Corresponding
WOS:000311770900001,Paula,England,GB,female,99.00%,2012,Corresponding
WOS:000311968100001,Feng,China,CN,male,98.00%,2012,Corresponding
WOS:000312041700038,Petra,Germany,DE,female,99.00%,2012,Corresponding
WOS:000312201900059,Jihong,China,CN,male,85.00%,2012,Corresponding
WOS:000312416600007,Lorenza,Italy,IT,female,99.00%,2012,Corresponding
WOS:000312483300050,Luisa,Italy,IT,female,99.00%,2012,Corresponding
WOS:000312608100073,Mingjun,China,CN,male,88.00%,2012,Corresponding
WOS:000313002300011,Santiago,Sweden,SE,male,99.00%,2013,Corresponding
WOS:000313391300015,WeiDong,China,CN,male,96.00%,2012,Corresponding
WOS:000313557600017,Katrin,Germany,DE,female,99.00%,2013,Corresponding
WOS:000314021500068,Christo,France,FR,male,99.00%,2013,Corresponding
WOS:000314151500006,Nana,Japan,JP,female,95.00%,2013,Corresponding
WOS:000314512700001,Frederic,France,FR,male,99.00%,2012,Corresponding
WOS:000314558800045,Christine,Austria,AT,female,99.00%,2013,Corresponding
WOS:000314661800008,Hanno,United States of America,US,male,90.00%,2013,Corresponding
WOS:000314807000009,Terry,Canada,CA,male,96.00%,2013,Corresponding
WOS:000315005300007,Weidong,China,CN,male,96.00%,2013,Corresponding
WOS:000315157200014,Qi,China,CN,male,99.00%,2013,Corresponding
WOS:000315337900005,Inga,Germany,DE,female,99.00%,2013,Corresponding
WOS:000315397900067,Luis,Spain,ES,male,99.00%,2013,Corresponding
WOS:000315446000009,Xia,China,CN,female,98.00%,2013,Corresponding
WOS:000315587800016,Asa,Sweden,SE,female,87.00%,2013,Corresponding
WOS:000315629700007,Manuel,Spain,ES,male,99.00%,2013,Corresponding
WOS:000315631000014,Magdalena,Sweden,SE,female,99.00%,2013,Corresponding
WOS:000315661700017,Kwang,South Korea,KR,male,98.00%,2013,Corresponding
WOS:000315668400001,Olga,Germany,DE,female,99.00%,2013,Corresponding
WOS:000315708000004,Theo,Netherlands,NL,male,99.00%,2013,Corresponding
WOS:000316238300022,Kim,United States of America,US,female,95.00%,2013,Corresponding
WOS:000316364500066,Karim,Tunisia,TN,male,99.00%,2013,Corresponding
WOS:000316510600009,SHENG,China,CN,male,86.00%,2013,Corresponding
WOS:000316511200016,WOONG,South Korea,KR,male,99.00%,2013,Corresponding
WOS:000316706800025,Ann,Norway,NO,female,97.00%,2013,Corresponding
WOS:000316923100013,Claudia,Spain,ES,female,99.00%,2013,Corresponding
WOS:000316942400104,Franz,Germany,DE,male,99.00%,2013,Corresponding
WOS:000316962000005,Dana,United States of America,US,female,89.00%,2013,Corresponding
WOS:000316976400004,Sarada,India,IN,female,99.00%,2013,Corresponding
WOS:000317240000011,Radovan,Slovenia,SI,male,97.00%,2013,Corresponding
WOS:000317272900007,Luis,Spain,ES,male,99.00%,2013,Corresponding
WOS:000317634200007,Dorothea,Germany,DE,female,99.00%,2013,Corresponding
WOS:000317684800004,Ruedi,Switzerland,CH,male,97.00%,2013,Corresponding
WOS:000317808900006,HePing,China,CN,male,90.00%,2013,Corresponding
WOS:000317886000008,Fátima,Portugal,PT,female,99.00%,2013,Corresponding
WOS:000317888600031,Ying,China,CN,female,87.00%,2013,Corresponding
WOS:000317992900007,Isabel,Spain,ES,female,99.00%,2013,Corresponding
WOS:000318049800013,Hanno,United States of America,US,male,90.00%,2013,Corresponding
WOS:000318087600001,Pavel,Czech Republic,CZ,male,99.00%,2013,Corresponding
WOS:000318756100061,Inae,South Korea,KR,female,99.00%,2013,Corresponding
WOS:000319142300001,Dana,United States of America,US,female,89.00%,2013,Corresponding
WOS:000319609100001,Monica,Norway,NO,female,98.00%,2013,Corresponding
WOS:000319705100021,Radoslav,United States of America,US,male,99.00%,2013,Corresponding
WOS:000320029500003,Xiaodong,China,CN,male,95.00%,2013,Corresponding
WOS:000320114800005,Cristina,Spain,ES,female,99.00%,2013,Corresponding
WOS:000320532800006,Merritt,United States of America,US,male,85.00%,2013,Corresponding
WOS:000320554100006,Maria,Italy,IT,female,99.00%,2013,Corresponding
WOS:000320554800004,Michel,France,FR,male,98.00%,2013,Corresponding
WOS:000320576400027,Tong,Scotland,GB,male,97.00%,2013,Corresponding
WOS:000320918600007,Krishnakumar,India,IN,male,97.00%,2013,Corresponding
WOS:000321085800005,JianBo,China,CN,male,97.00%,2013,Corresponding
WOS:000321091800008,Ma,Spain,ES,female,87.00%,2013,Corresponding
WOS:000321304400009,Juan,Turkey,ES,male,99.00%,2013,Corresponding
WOS:000321338500011,Dora,Italy,IT,female,99.00%,2013,Corresponding
WOS:000321547300039,Jong,South Korea,KR,male,97.00%,2013,Corresponding
WOS:000321559000020,Barbara,Germany,DE,female,99.00%,2013,Corresponding
WOS:000321738400153,Jochen,Germany,DE,male,99.00%,2013,Corresponding
WOS:000322078600008,Donata,Italy,IT,female,99.00%,2013,Corresponding
WOS:000322132600004,Cong,China,CN,male,97.00%,2013,Corresponding
WOS:000322187600040,Jose,Spain,ES,male,99.00%,2013,Corresponding
WOS:000322287400030,Demetrius,United States of America,US,male,99.00%,2013,Corresponding
WOS:000322861800003,Luis,Spain,ES,male,99.00%,2013,Corresponding
WOS:000322984400012,Patrik,Czech Republic,CZ,male,99.00%,2013,Corresponding
WOS:000323093800009,Yong,United States of America,US,male,92.00%,2013,Corresponding
WOS:000323124000060,Terry,Canada,CA,male,96.00%,2013,Corresponding
WOS:000323276100020,Hui,China,CN,female,93.00%,2013,Corresponding
WOS:000323279100001,Shaomin,China,CN,male,86.00%,2013,Corresponding
WOS:000323420200044,Guneet,United States of America,US,female,99.00%,2013,Corresponding
WOS:000323854900051,Franck,France,FR,male,99.00%,2013,Corresponding
WOS:000323900600005,Joanna,Poland,PL,female,99.00%,2013,Corresponding
WOS:000324700500001,Shawn,Canada,CA,male,99.00%,2013,Corresponding
WOS:000325042600006,Annemieke,Netherlands,NL,female,99.00%,2013,Corresponding
WOS:000325237000021,Jerzy,Poland,PL,male,99.00%,2013,Corresponding
WOS:000325359400007,Qing,China,CN,female,94.00%,2013,Corresponding
WOS:000325489000007,Amaya,Scotland,GB,female,98.00%,2013,Corresponding
WOS:000325686000025,Yong,China,CN,male,95.00%,2013,Corresponding
WOS:000326483900022,Ingrid,Croatia,HR,female,99.00%,2013,Corresponding
WOS:000326905800045,Pavel,Czech Republic,CZ,male,99.00%,2013,Corresponding
WOS:000327172500020,Coral,Spain,ES,female,99.00%,2013,Corresponding
WOS:000327496600053,Yoko,Japan,JP,female,99.00%,2013,Corresponding
WOS:000327519000035,Hao,China,CN,male,89.00%,2013,Corresponding
WOS:000327663600017,Cheng,United States of America,US,male,93.00%,2013,Corresponding
WOS:000327667000003,Laura,Spain,ES,female,99.00%,2013,Corresponding
WOS:000327667800013,Coral,Spain,ES,female,99.00%,2013,Corresponding
WOS:000327753300010,Xi,China,CN,female,97.00%,2013,Corresponding
WOS:000327824000010,Rainer,England,GB,male,88.00%,2014,Corresponding
WOS:000327906000038,Lynn,England,GB,female,97.00%,2013,Corresponding
WOS:000327906000045,Lu,China,CN,female,98.00%,2013,Corresponding
WOS:000328103500009,Sedat,Turkey,TR,male,97.00%,2014,Corresponding
WOS:000328182200016,Zeina,Lebanon,LB,female,99.00%,2014,Corresponding
WOS:000328231300048,Peng,China,CN,male,99.00%,2013,Corresponding
WOS:000328269400027,Zheng,China,CN,male,98.00%,2013,Corresponding
WOS:000328292100042,Karim,Tunisia,TN,male,99.00%,2013,Corresponding
WOS:000328518000005,Bertrand,France,FR,male,99.00%,2013,Corresponding
WOS:000328518000021,Pavel,Czech Republic,CZ,male,99.00%,2013,Corresponding
WOS:000328620900046,Maria,Italy,IT,female,99.00%,2013,Corresponding
WOS:000328903000004,Jiyan,China,CN,male,85.00%,2013,Corresponding
WOS:000329214500016,Gloria,Spain,ES,female,99.00%,2014,Corresponding
WOS:000329448000001,Miroslava,Sweden,RS,female,99.00%,2013,Corresponding
WOS:000329770300023,Magdalena,Spain,ES,female,99.00%,2014,Corresponding
WOS:000329850200002,Ali,England,GB,male,88.00%,2013,Corresponding
WOS:000329862500152,Nichola,United States of America,US,female,96.00%,2014,Corresponding
WOS:000330018100002,Sonia,Italy,IT,female,99.00%,2014,Corresponding
WOS:000330219800090,David,Belgium,BE,male,99.00%,2013,Corresponding
WOS:000330415300016,Jamey,United States of America,US,male,92.00%,2014,Corresponding
WOS:000330493400030,Annapaola,Italy,IT,female,99.00%,2013,Corresponding
WOS:000330582500020,Naira,Spain,ES,female,99.00%,2014,Corresponding
WOS:000330628800049,Ali,England,GB,male,88.00%,2013,Corresponding
WOS:000330656400010,Byong,South Korea,KR,male,95.00%,2014,Corresponding
WOS:000330682100026,MinJung,South Korea,KR,female,94.00%,2014,Corresponding
WOS:000330744400014,Gustavo,Spain,ES,male,99.00%,2014,Corresponding
WOS:000330796100012,Tamara,Spain,ES,female,99.00%,2014,Corresponding
WOS:000330832000004,Marta,Poland,PL,female,98.00%,2014,Corresponding
WOS:000331066600007,Stephane,France,FR,male,99.00%,2014,Corresponding
WOS:000331164100023,Hyewon,South Korea,KR,female,95.00%,2014,Corresponding
WOS:000331403800060,Ayodeji,England,GB,male,99.00%,2014,Corresponding
WOS:000331743000001,Bing,China,CN,male,96.00%,2014,Corresponding
WOS:000331775600033,Nicolas,France,FR,male,99.00%,2014,Corresponding
WOS:000331841200007,Krista,Estonia,EE,female,99.00%,2014,Corresponding
WOS:000332007000006,Andrea,Germany,DE,female,98.00%,2014,Corresponding
WOS:000332390800086,Zhenwei,China,CN,male,90.00%,2014,Corresponding
WOS:000332417000014,Lucio,Italy,IT,male,99.00%,2014,Corresponding
WOS:000332500500039,Nicole,Germany,DE,female,99.00%,2014,Corresponding
WOS:000332602200014,Qianqian,China,CN,female,96.00%,2014,Corresponding
WOS:000332833300009,Hui,China,CN,female,93.00%,2014,Corresponding
WOS:000332851300020,Irmgard,Germany,DE,female,99.00%,2014,Corresponding
WOS:000333173600008,Valli,Italy,IT,female,90.00%,2014,Corresponding
WOS:000333435200002,Rui,Portugal,PT,male,99.00%,2014,Corresponding
WOS:000333566300017,Katharina,Sweden,DE,female,99.00%,2014,Corresponding
WOS:000333667700018,Vibeke,Denmark,DK,female,99.00%,2014,Corresponding
WOS:000333810300054,GuoWei,China,CN,male,92.00%,2014,Corresponding
WOS:000333853000002,Xiangdong,China,CN,male,93.00%,2014,Corresponding
WOS:000334010000004,Maria,Germany,DE,female,99.00%,2014,Corresponding
WOS:000334160900028,Claudine,France,FR,female,99.00%,2014,Corresponding
WOS:000334197400010,Yaqin,Sweden,CN,female,94.00%,2014,Corresponding
WOS:000334439200007,Paula,Spain,ES,female,99.00%,2014,Corresponding
WOS:000334663600008,Zhiyuan,China,CN,male,95.00%,2014,Corresponding
WOS:000335001600015,Roman,Sweden,SE,male,99.00%,2014,Corresponding
WOS:000335096600029,Koon,South Korea,KR,male,96.00%,2014,Corresponding
WOS:000335367600004,WenJuan,China,CN,female,97.00%,2014,Corresponding
WOS:000335393600033,Xi,China,CN,female,97.00%,2014,Corresponding
WOS:000335630200005,Mojca,Slovenia,SI,female,99.00%,2014,Corresponding
WOS:000335666500006,Simon,Sweden,NO,male,99.00%,2014,Corresponding
WOS:000336512900013,Arnaud,France,FR,male,99.00%,2014,Corresponding
WOS:000336524100020,Patrick,France,FR,male,99.00%,2013,Corresponding
WOS:000336698800008,Sander,United States of America,US,male,93.00%,2014,Corresponding
WOS:000336765900001,Xiaolong,China,CN,male,99.00%,2014,Corresponding
WOS:000336858300012,Yong,China,CN,male,95.00%,2014,Corresponding
WOS:000336988200001,Hanspeter,Switzerland,CH,male,98.00%,2014,Corresponding
WOS:000337246600001,Pavel,Czech Republic,CZ,male,99.00%,2014,Corresponding
WOS:000337300100041,Shah,Sweden,US,male,95.00%,2014,Corresponding
WOS:000337643500033,Klaus,Norway,NO,male,95.00%,2014,Corresponding
WOS:000337693800009,Won,South Korea,KR,male,85.00%,2014,Corresponding
WOS:000337750700028,Simone,France,FR,female,97.00%,2014,Corresponding
WOS:000337768200012,Mario,France,FR,male,99.00%,2014,Corresponding
WOS:000337781500008,Chris,New Zealand,NZ,male,99.00%,2014,Corresponding
WOS:000337858700018,Juan,Spain,ES,male,99.00%,2014,Corresponding
WOS:000337990000022,Chris,England,GB,male,97.00%,2014,Corresponding
WOS:000338038300024,Kristian,Denmark,DK,male,99.00%,2014,Corresponding
WOS:000338098500020,Sabine,England,GB,female,99.00%,2014,Corresponding
WOS:000338492000008,Hongsheng,China,CN,male,92.00%,2014,Corresponding
WOS:000338508200065,Qiang,China,CN,male,98.00%,2014,Corresponding
WOS:000338621700008,Yixuan,Turkey,CN,female,95.00%,2014,Corresponding
WOS:000338621700015,Connie,Sweden,NL,female,99.00%,2014,Corresponding
WOS:000338645000004,Dana,United States of America,US,female,89.00%,2014,Corresponding
WOS:000338693400017,Radoslav,United States of America,US,male,99.00%,2014,Corresponding
WOS:000338880400001,Nicolas,France,FR,male,99.00%,2014,Corresponding
WOS:000338906700021,Lieuwe,Netherlands,NL,male,99.00%,2014,Corresponding
WOS:000338977000007,Thierry,France,FR,male,99.00%,2014,Corresponding
WOS:000339396600044,Emma,Sweden,SE,female,99.00%,2014,Corresponding
WOS:000339553900004,Youngsoo,South Korea,KR,male,96.00%,2014,Corresponding
WOS:000339599100012,Nanda,Netherlands,NL,female,98.00%,2014,Corresponding
WOS:000339614300003,Maria,Germany,DE,female,99.00%,2014,Corresponding
WOS:000339859800042,JL,Spain,ES,male,98.00%,2014,Corresponding
WOS:000339992600081,Albrecht,Germany,DE,male,95.00%,2014,Corresponding
WOS:000340081100068,Su,Sweden,SE,female,93.00%,2014,Corresponding
WOS:000340323200008,Joanna,Poland,PL,female,99.00%,2014,Corresponding
WOS:000340398600002,Risto,Finland,FI,male,99.00%,2014,Corresponding
WOS:000340609100004,Xiaodong,China,CN,male,95.00%,2014,Corresponding
WOS:000340877200025,Agustín,Spain,ES,male,99.00%,2014,Corresponding
WOS:000340947700068,Sumalee,Thailand,TH,female,98.00%,2014,Corresponding
WOS:000341015700011,Marjan,United States of America,US,female,99.00%,2014,Corresponding
WOS:000341274900009,Weimin,United States of America,US,male,92.00%,2014,Corresponding
WOS:000341422300010,Kelly,United States of America,US,female,87.00%,2014,Corresponding
WOS:000341422300013,Chao,China,CN,male,89.00%,2014,Corresponding
WOS:000341594600028,Miles,Sweden,SE,male,94.00%,2014,Corresponding
WOS:000341600200001,Sabine,Germany,DE,female,99.00%,2014,Corresponding
WOS:000341638900004,Vanessa,Spain,ES,female,99.00%,2014,Corresponding
WOS:000341766700020,Ciriaco,Italy,IT,male,99.00%,2014,Corresponding
WOS:000342246900017,Sara,Italy,IT,female,99.00%,2014,Corresponding
WOS:000342246900022,Rosa,Italy,IT,female,99.00%,2014,Corresponding
WOS:000342521300001,Iulia,United States of America,US,female,98.00%,2014,Corresponding
WOS:000342572200018,Kok,Singapore,SG,male,95.00%,2014,Corresponding
WOS:000342584400001,Roman,Sweden,SE,male,99.00%,2014,Corresponding
WOS:000343051400064,Susana,Portugal,PT,female,99.00%,2014,Corresponding
WOS:000343228300011,Barbara,Germany,DE,female,99.00%,2014,Corresponding
WOS:000343389600018,Beate,Germany,DE,female,99.00%,2014,Corresponding
WOS:000343691000066,Tamara,Spain,ES,female,99.00%,2015,Corresponding
WOS:000343764000014,Bodo,Germany,DE,male,98.00%,2014,Corresponding
WOS:000343765400021,Priscila,Switzerland,CH,female,97.00%,2014,Corresponding
WOS:000343844800007,Hao,China,CN,male,89.00%,2014,Corresponding
WOS:000344011400018,Andre,Belgium,BE,male,96.00%,2015,Corresponding
WOS:000344058200005,Maria,Austria,AT,female,99.00%,2014,Corresponding
WOS:000344151800004,Alice,Italy,IT,female,99.00%,2014,Corresponding
WOS:000344525900006,Pedro,Spain,ES,male,99.00%,2015,Corresponding
WOS:000344636500011,Claudia,Italy,IT,female,99.00%,2014,Corresponding
WOS:000344636500052,Ahmet,Turkey,TR,male,98.00%,2014,Corresponding
WOS:000344778700016,Kaj,Sweden,SE,male,99.00%,2014,Corresponding
WOS:000344833200004,Xiaoying,China,CN,female,95.00%,2014,Corresponding
WOS:000345204100114,Jae,South Korea,KR,male,89.00%,2014,Corresponding
WOS:000345232200098,ZhiCheng,China,CN,male,96.00%,2014,Corresponding
WOS:000345542600012,Nico,Netherlands,NL,male,98.00%,2014,Corresponding
WOS:000345542600028,Fernando,Spain,ES,male,99.00%,2014,Corresponding
WOS:000345562500005,Wilfred,Cameroon,CM,male,99.00%,2014,Corresponding
WOS:000345833500016,Jan,Belgium,BE,male,95.00%,2014,Corresponding
WOS:000345894500012,Victor,Spain,ES,male,99.00%,2014,Corresponding
WOS:000346039400024,Radoslav,United States of America,US,male,99.00%,2014,Corresponding
WOS:000346278200088,Kanako,Japan,JP,female,99.00%,2014,Corresponding
WOS:000346471700013,Juan,China,CN,male,89.00%,2014,Corresponding
WOS:000346627300019,Sarah,Germany,DE,female,98.00%,2014,Corresponding
WOS:000346657300011,Angelo,Italy,IT,male,99.00%,2015,Corresponding
WOS:000346766200021,Anne,Norway,NO,female,98.00%,2014,Corresponding
WOS:000346766900065,Radovan,Slovenia,SI,male,97.00%,2014,Corresponding
WOS:000347021100011,Pablo,Spain,ES,male,99.00%,2015,Corresponding
WOS:000347078700005,Mandy,England,GB,female,99.00%,2014,Corresponding
WOS:000347119100001,Maddalena,Italy,IT,female,99.00%,2014,Corresponding
WOS:000347119100074,Emmanuel,Belgium,BE,male,99.00%,2014,Corresponding
WOS:000347120200070,Pascal,France,FR,male,99.00%,2014,Corresponding
WOS:000347277500052,Tamara,Spain,ES,female,99.00%,2015,Corresponding
WOS:000347384200008,Bence,Germany,DE,male,97.00%,2015,Corresponding
WOS:000347506600045,Helge,Norway,NO,male,99.00%,2015,Corresponding
WOS:000347590700006,Tamara,Spain,ES,female,99.00%,2014,Corresponding
WOS:000347723300033,Naga,United States of America,US,male,99.00%,2015,Corresponding
WOS:000347746800011,Sung,South Korea,KR,male,87.00%,2015,Corresponding
WOS:000347822200016,Hang,United States of America,US,female,98.00%,2015,Corresponding
WOS:000348047400054,Ivy,Scotland,GB,female,93.00%,2015,Corresponding
WOS:000348207200018,Zsuzsa,Hungary,HU,female,99.00%,2015,Corresponding
WOS:000348332300001,Liang,China,CN,male,98.00%,2015,Corresponding
WOS:000348343300011,Roan,South Africa,ZA,male,95.00%,2015,Corresponding
WOS:000348609000046,Nicolas,France,FR,male,99.00%,2014,Corresponding
WOS:000348946300001,Alexandra,France,FR,female,99.00%,2014,Corresponding
WOS:000349123600001,Kristin,Norway,NO,female,97.00%,2014,Corresponding
WOS:000349477100001,Veera,United States of America,US,female,99.00%,2014,Corresponding
WOS:000349515100009,Ying,China,CN,female,87.00%,2015,Corresponding
